id,region_name,service_name,op_name,phone
40,Калужская область,Аварийная газовая служба в Калужской области,Мегафон,040
40,Калужская область,Аварийная газовая служба в Калужской области,Теле2,04*
42,Кемеровская область,Единая служба спасения в Кемеровской области,Другие,112
42,Кемеровская область,Единая служба спасения в Кемеровской области,Билайн,112
42,Кемеровская область,Единая служба спасения в Кемеровской области,МТС,112
42,Кемеровская область,Единая служба спасения в Кемеровской области,Мегафон,112
42,Кемеровская область,Единый телефон пожарных и спасателей в Кемеровской области,Другие,011
42,Кемеровская область,Единый телефон пожарных и спасателей в Кемеровской области,Билайн,011
42,Кемеровская область,Единый телефон пожарных и спасателей в Кемеровской области,МТС,010
42,Кемеровская область,Единый телефон пожарных и спасателей в Кемеровской области,Мегафон,010
42,Кемеровская область,Полиция в Кемеровской области,Другие,022
42,Кемеровская область,Полиция в Кемеровской области,Билайн,022
42,Кемеровская область,Полиция в Кемеровской области,МТС,020
42,Кемеровская область,Полиция в Кемеровской области,Мегафон,020
42,Кемеровская область,Скорая помощь в Кемеровской области,Другие,033
42,Кемеровская область,Скорая помощь в Кемеровской области,Билайн,033
42,Кемеровская область,Скорая помощь в Кемеровской области,МТС,030
42,Кемеровская область,Скорая помощь в Кемеровской области,Мегафон,030
42,Кемеровская область,Аварийная газовая служба в Кемеровской области,Другие,044
42,Кемеровская область,Аварийная газовая служба в Кемеровской области,Билайн,044
42,Кемеровская область,Аварийная газовая служба в Кемеровской области,МТС,040
42,Кемеровская область,Аварийная газовая служба в Кемеровской области,Мегафон,040
43,Кировская область,Единый телефон пожарных и спасателей ,Мегафон,112
43,Кировская область,Единый телефон пожарных и спасателей ,МТС,112
43,Кировская область,Единый телефон пожарных и спасателей ,Билайн,112
43,Кировская область,Единый телефон пожарных и спасателей ,Теле2,112
43,Кировская область,Полиция ,Мегафон,022
43,Кировская область,Полиция ,МТС,022
43,Кировская область,Полиция ,Билайн,002
43,Кировская область,Полиция ,Теле2,002
43,Кировская область,Скорая помощь,Мегафон,033
43,Кировская область,Скорая помощь,МТС,033
43,Кировская область,Скорая помощь,Билайн,003
43,Кировская область,Скорая помощь,Теле2,003
43,Кировская область,Аварийная газовая служба,Мегафон,044
43,Кировская область,Аварийная газовая служба,МТС,044
43,Кировская область,Аварийная газовая служба,Билайн,004
43,Кировская область,Аварийная газовая служба,Теле2,004
44,Костромская область,Единая служба спасения ,МТС,112
44,Костромская область,Единая служба спасения ,Билайн,112
44,Костромская область,Единая служба спасения ,Мегафон,112
44,Костромская область,Единая служба спасения ,Теле2,112
44,Костромская область,Единый телефон пожарных и спасателей в Костромской области,МТС,010
44,Костромская область,Единый телефон пожарных и спасателей в Костромской области,Билайн,001
44,Костромская область,Единый телефон пожарных и спасателей в Костромской области,Мегафон,010
44,Костромская область,Единый телефон пожарных и спасателей в Костромской области,Теле2,01*
44,Костромская область,Полиция в Костромской области,МТС,020
44,Костромская область,Полиция в Костромской области,Билайн,002
44,Костромская область,Полиция в Костромской области,Мегафон,020
44,Костромская область,Полиция в Костромской области,Теле2,02*
44,Костромская область,Скорая помощь в Костромской области,МТС,030
44,Костромская область,Скорая помощь в Костромской области,Билайн,003
44,Костромская область,Скорая помощь в Костромской области,Мегафон,030
44,Костромская область,Скорая помощь в Костромской области,Теле2,03*
44,Костромская область,Аварийная газовая служба в Костромской области,МТС,040
44,Костромская область,Аварийная газовая служба в Костромской области,Билайн,004
44,Костромская область,Аварийная газовая служба в Костромской области,Мегафон,040
44,Костромская область,Аварийная газовая служба в Костромской области,Теле2,04*
45,Курганская область,Единая служба спасения в Курганской области,Билайн,"112, 911"
45,Курганская область,Единая служба спасения в Курганской области,МТС,"112, 911"
45,Курганская область,Единая служба спасения в Курганской области,Мегафон,"112, 911"
45,Курганская область,Единая служба спасения в Курганской области,Другие,"112, 911"
45,Курганская область,Служба спасения «01» в Курганской области,Билайн,"010, 001"
45,Курганская область,Служба спасения «01» в Курганской области,МТС,010
45,Курганская область,Служба спасения «01» в Курганской области,Мегафон,010
45,Курганская область,Служба спасения «01» в Курганской области,Другие,010
45,Курганская область,Полиция в Курганской области,Билайн,"020, 002"
45,Курганская область,Полиция в Курганской области,МТС,020
45,Курганская область,Полиция в Курганской области,Мегафон,020
45,Курганская область,Полиция в Курганской области,Другие,020
45,Курганская область,Скорая медицинская помощь в Курганской области,Билайн,"030, 003"
45,Курганская область,Скорая медицинская помощь в Курганской области,МТС,030
45,Курганская область,Скорая медицинская помощь в Курганской области,Мегафон,030
45,Курганская область,Скорая медицинская помощь в Курганской области,Другие,030
45,Курганская область,Газовая служба в Курганской области,Билайн,"040, 004"
45,Курганская область,Газовая служба в Курганской области,МТС,040
45,Курганская область,Газовая служба в Курганской области,Мегафон,040
45,Курганская область,Газовая служба в Курганской области,Другие,040
46,Курская область,Единый телефон вызова экстренных служб (Служба спасения),МТС,112
46,Курская область,Единый телефон вызова экстренных служб (Служба спасения),Билайн,112
46,Курская область,Единый телефон вызова экстренных служб (Служба спасения),Мегафон,112
46,Курская область,Единый телефон вызова экстренных служб (Служба спасения),Теле2,112
46,Курская область,Пожарная охрана Курской области,МТС,010
46,Курская область,Пожарная охрана Курской области,Билайн,010
46,Курская область,Пожарная охрана Курской области,Мегафон,010
46,Курская область,Пожарная охрана Курской области,Теле2,010
46,Курская область,Полиция Курской области,МТС,020
46,Курская область,Полиция Курской области,Билайн,020
46,Курская область,Полиция Курской области,Мегафон,020
46,Курская область,Полиция Курской области,Теле2,020
46,Курская область,Скорая помощь Курской области,МТС,030
46,Курская область,Скорая помощь Курской области,Билайн,030
46,Курская область,Скорая помощь Курской области,Мегафон,030
46,Курская область,Скорая помощь Курской области,Теле2,030
46,Курская область,Аварийная газовая служба Курской области,МТС,040
46,Курская область,Аварийная газовая служба Курской области,Билайн,040
46,Курская область,Аварийная газовая служба Курской области,Мегафон,040
46,Курская область,Аварийная газовая служба Курской области,Теле2,040
47,Ленинградская область,Единая служба спасения в Ленинградской области,МТС,112
47,Ленинградская область,Единая служба спасения в Ленинградской области,Билайн,112
47,Ленинградская область,Единая служба спасения в Ленинградской области,Мегафон,112
47,Ленинградская область,Единая служба спасения в Ленинградской области,Другие,112
47,Ленинградская область,Единый телефон пожарных и спасателей в Ленинградской области,МТС,112 - 1
47,Ленинградская область,Единый телефон пожарных и спасателей в Ленинградской области,Билайн,112 - 1
47,Ленинградская область,Единый телефон пожарных и спасателей в Ленинградской области,Мегафон,112 - 1
47,Ленинградская область,Единый телефон пожарных и спасателей в Ленинградской области,Другие,112 - 1
47,Ленинградская область,Аварийная газовая служба в Ленинградской области,МТС,112 - 4
47,Ленинградская область,Аварийная газовая служба в Ленинградской области,Билайн,112 - 4
47,Ленинградская область,Аварийная газовая служба в Ленинградской области,Мегафон,112 - 4
47,Ленинградская область,Аварийная газовая служба в Ленинградской области,Другие,112 - 4
47,Ленинградская область,Полиция в Ленинградской области,МТС,112 - 2
47,Ленинградская область,Полиция в Ленинградской области,Билайн,112 - 2
47,Ленинградская область,Полиция в Ленинградской области,Мегафон,112 - 2
47,Ленинградская область,Полиция в Ленинградской области,Другие,112 - 2
47,Ленинградская область,Скорая помощь в Ленинградской области,МТС,112 - 3
47,Ленинградская область,Скорая помощь в Ленинградской области,Билайн,112 - 3
47,Ленинградская область,Скорая помощь в Ленинградской области,Мегафон,112 - 3
47,Ленинградская область,Скорая помощь в Ленинградской области,Другие,112 - 3
48,Липецкая область,Единая служба спасения в Липецкой области,МТС,112
48,Липецкая область,Единая служба спасения в Липецкой области,Билайн,112
48,Липецкая область,Единая служба спасения в Липецкой области,Мегафон,112
48,Липецкая область,Единая служба спасения в Липецкой области,Другие,112
48,Липецкая область,Единый телефон пожарных и спасателей в Липецкой области,МТС,010
48,Липецкая область,Единый телефон пожарных и спасателей в Липецкой области,Билайн,001
48,Липецкая область,Единый телефон пожарных и спасателей в Липецкой области,Мегафон,010
48,Липецкая область,Единый телефон пожарных и спасателей в Липецкой области,Другие,010
48,Липецкая область,Полиция в Липецкой области,МТС,020
48,Липецкая область,Полиция в Липецкой области,Билайн,002
48,Липецкая область,Полиция в Липецкой области,Мегафон,020
48,Липецкая область,Полиция в Липецкой области,Другие,020
48,Липецкая область,Скорая помощь в Липецкой области,МТС,030
48,Липецкая область,Скорая помощь в Липецкой области,Билайн,003
48,Липецкая область,Скорая помощь в Липецкой области,Мегафон,030
48,Липецкая область,Скорая помощь в Липецкой области,Другие,030
48,Липецкая область,Аварийная газовая служба в Липецкой области,МТС,040
48,Липецкая область,Аварийная газовая служба в Липецкой области,Билайн,004
48,Липецкая область,Аварийная газовая служба в Липецкой области,Мегафон,040
48,Липецкая область,Аварийная газовая служба в Липецкой области,Другие,040
49,Магаданская область,Единая служба спасения,Другие,112
49,Магаданская область,Единая служба спасения,Билайн,112
49,Магаданская область,Единая служба спасения,МТС,112
49,Магаданская область,Единая служба спасения,Мегафон,112
49,Магаданская область,Единый телефон пожарных и спасателей,Другие,010
49,Магаданская область,Единый телефон пожарных и спасателей,Билайн,001
49,Магаданская область,Единый телефон пожарных и спасателей,МТС,010
49,Магаданская область,Единый телефон пожарных и спасателей,Мегафон,010
49,Магаданская область,Полиция,Другие,020
49,Магаданская область,Полиция,Билайн,002
49,Магаданская область,Полиция,МТС,020
49,Магаданская область,Полиция,Мегафон,020
49,Магаданская область,Скорая медицинская помощь,Другие,030
49,Магаданская область,Скорая медицинская помощь,Билайн,003
49,Магаданская область,Скорая медицинская помощь,МТС,030
49,Магаданская область,Скорая медицинская помощь,Мегафон,030
50,Московская область,Единая служба спасения в Московской области,МТС,010
50,Московская область,Единая служба спасения в Московской области,Мегафон,112+1
50,Московская область,Единая служба спасения в Московской области,Билайн,001
50,Московская область,Единая служба спасения в Московской области,Другие,010
50,Московская область,Полиция в Московской области,МТС,020
50,Московская область,Полиция в Московской области,Мегафон,112+2
50,Московская область,Полиция в Московской области,Билайн,002
50,Московская область,Полиция в Московской области,Другие,020
50,Московская область,Скорая помощь в Московской области,МТС,030
50,Московская область,Скорая помощь в Московской области,Мегафон,112+3
50,Московская область,Скорая помощь в Московской области,Билайн,003
50,Московская область,Скорая помощь в Московской области,Другие,030
50,Московская область,Аварийная газовая служба в Московской области,МТС,040
50,Московская область,Аварийная газовая служба в Московской области,Мегафон,112+4
50,Московская область,Аварийная газовая служба в Московской области,Билайн,004
50,Московская область,Аварийная газовая служба в Московской области,Другие,040
51,Мурманская область,Единая служба спасения,МТС,112
51,Мурманская область,Единая служба спасения,Билайн,112
51,Мурманская область,Единая служба спасения,Мегафон,112
51,Мурманская область,Единая служба спасения,Другие,112
51,Мурманская область,Единая служба спасения,Скайлинк,
51,Мурманская область,Единая служба спасения,Теле2,
51,Мурманская область,Единый телефон пожарных и спасателей в Мурманской области,МТС,8 8152-01
51,Мурманская область,Единый телефон пожарных и спасателей в Мурманской области,Билайн,001 - 1
51,Мурманская область,Единый телефон пожарных и спасателей в Мурманской области,Мегафон,112 - 1
51,Мурманская область,Единый телефон пожарных и спасателей в Мурманской области,Другие,
51,Мурманская область,Единый телефон пожарных и спасателей в Мурманской области,Скайлинк,01 или 001
51,Мурманская область,Единый телефон пожарных и спасателей в Мурманской области,Теле2,01 или 01*
51,Мурманская область,Полиция в Мурманской области,МТС,8 8152-02
51,Мурманская область,Полиция в Мурманской области,Билайн,001 - 2
51,Мурманская область,Полиция в Мурманской области,Мегафон,112 - 2
51,Мурманская область,Полиция в Мурманской области,Другие,
51,Мурманская область,Полиция в Мурманской области,Скайлинк,02 или 002
51,Мурманская область,Полиция в Мурманской области,Теле2,02 или 02*
51,Мурманская область,Скорая помощь в Мурманской области,МТС,8 8152-03
51,Мурманская область,Скорая помощь в Мурманской области,Билайн,001 - 3
51,Мурманская область,Скорая помощь в Мурманской области,Мегафон,112 - 3
51,Мурманская область,Скорая помощь в Мурманской области,Другие,
51,Мурманская область,Скорая помощь в Мурманской области,Скайлинк,03 или 003
51,Мурманская область,Скорая помощь в Мурманской области,Теле2,03 или 03*
51,Мурманская область,Аварийная газовая служба в Мурманской области,МТС,8 8152-04
51,Мурманская область,Аварийная газовая служба в Мурманской области,Билайн,001 - 4
51,Мурманская область,Аварийная газовая служба в Мурманской области,Мегафон,112 - 4
51,Мурманская область,Аварийная газовая служба в Мурманской области,Другие,
51,Мурманская область,Аварийная газовая служба в Мурманской области,Скайлинк,04 или 004
51,Мурманская область,Аварийная газовая служба в Мурманской области,Теле2,04 или 04*
52,Нижегородская область,Служба спасения,Билайн,112
52,Нижегородская область,Служба спасения,Мегафон,112
52,Нижегородская область,Служба спасения,МТС,112
52,Нижегородская область,Служба спасения,Нижегородская сотовая связь,112
52,Нижегородская область,Служба спасения,Другие,112
52,Нижегородская область,Служба спасения,Теле2,112
52,Нижегородская область,Служба спасения,Скайлинк,112
52,Нижегородская область,Полиция,Билайн,002 или 883102
52,Нижегородская область,Полиция,Мегафон,020
52,Нижегородская область,Полиция,МТС,020
52,Нижегородская область,Полиция,Нижегородская сотовая связь,
52,Нижегородская область,Полиция,Другие,02 или 020
52,Нижегородская область,Полиция,Теле2,
52,Нижегородская область,Полиция,Скайлинк,
52,Нижегородская область,Скорая медицинская помощь,Билайн,003 или 883103
52,Нижегородская область,Скорая медицинская помощь,Мегафон,030
52,Нижегородская область,Скорая медицинская помощь,МТС,030
52,Нижегородская область,Скорая медицинская помощь,Нижегородская сотовая связь,
52,Нижегородская область,Скорая медицинская помощь,Другие,03 или 030
52,Нижегородская область,Скорая медицинская помощь,Теле2,
52,Нижегородская область,Скорая медицинская помощь,Скайлинк,
52,Нижегородская область,Аварийная газовая служба,Билайн,883104
52,Нижегородская область,Аварийная газовая служба,Мегафон,040
52,Нижегородская область,Аварийная газовая служба,МТС,040
52,Нижегородская область,Аварийная газовая служба,Нижегородская сотовая связь,
52,Нижегородская область,Аварийная газовая служба,Другие,04 или 040
52,Нижегородская область,Аварийная газовая служба,Теле2,
52,Нижегородская область,Аварийная газовая служба,Скайлинк,
53,Новгородская область,Единая служба спасения в Новгородской области ,МТС,112
53,Новгородская область,Единая служба спасения в Новгородской области ,Билайн,112
53,Новгородская область,Единая служба спасения в Новгородской области ,Мегафон,112
53,Новгородская область,Единая служба спасения в Новгородской области ,Другие,112
54,Новосибирская область,Единый телефон пожарных и спасателей в Новосибирской области,Скайлинк,01
54,Новосибирская область,Единый телефон пожарных и спасателей в Новосибирской области,Теле2,010
54,Новосибирская область,Единый телефон пожарных и спасателей в Новосибирской области,Билайн,010
54,Новосибирская область,Единый телефон пожарных и спасателей в Новосибирской области,МТС,010
54,Новосибирская область,Единый телефон пожарных и спасателей в Новосибирской области,Мегафон,010
54,Новосибирская область,Единый телефон пожарных и спасателей в Новосибирской области,Другие,"01 или 010, 01*"
54,Новосибирская область,Интерактивная информационно-справочная система,Скайлинк,
54,Новосибирская область,Интерактивная информационно-справочная система,Теле2,
54,Новосибирская область,Интерактивная информационно-справочная система,Билайн,112
54,Новосибирская область,Интерактивная информационно-справочная система,МТС,112
54,Новосибирская область,Интерактивная информационно-справочная система,Мегафон,
54,Новосибирская область,Интерактивная информационно-справочная система,Другие,
54,Новосибирская область,Полиция в Новосибирской области,Скайлинк,
54,Новосибирская область,Полиция в Новосибирской области,Теле2,
54,Новосибирская область,Полиция в Новосибирской области,Билайн,020
54,Новосибирская область,Полиция в Новосибирской области,МТС,020
54,Новосибирская область,Полиция в Новосибирской области,Мегафон,112
54,Новосибирская область,Полиция в Новосибирской области,Другие,"02 или 020, 02*, 112"
54,Новосибирская область,Скорая помощь в Новосибирской области,Скайлинк,
54,Новосибирская область,Скорая помощь в Новосибирской области,Теле2,
54,Новосибирская область,Скорая помощь в Новосибирской области,Билайн,030
54,Новосибирская область,Скорая помощь в Новосибирской области,МТС,030
54,Новосибирская область,Скорая помощь в Новосибирской области,Мегафон,030
54,Новосибирская область,Скорая помощь в Новосибирской области,Другие,"03 или 030, 03*"
54,Новосибирская область,Аварийная газовая служба в Новосибирской области,Скайлинк,
54,Новосибирская область,Аварийная газовая служба в Новосибирской области,Теле2,
54,Новосибирская область,Аварийная газовая служба в Новосибирской области,Билайн,040
54,Новосибирская область,Аварийная газовая служба в Новосибирской области,МТС,040
54,Новосибирская область,Аварийная газовая служба в Новосибирской области,Мегафон,040
54,Новосибирская область,Аварийная газовая служба в Новосибирской области,Другие,"04 или 040, 04*"
55,Омская область,Служба спасения Омской области,Билайн,112
55,Омская область,Служба спасения Омской области,МТС,112
55,Омская область,Служба спасения Омской области,Мегафон,112
55,Омская область,Служба спасения Омской области,Скайлинк,112
55,Омская область,Служба спасения Омской области,Теле2,112
55,Омская область,Пожарная охрана Омской области,Билайн,010
55,Омская область,Пожарная охрана Омской области,МТС,010
55,Омская область,Пожарная охрана Омской области,Мегафон,010
55,Омская область,Пожарная охрана Омской области,Скайлинк,010
55,Омская область,Пожарная охрана Омской области,Теле2,01*
55,Омская область,Полиция Омской области,Билайн,020
55,Омская область,Полиция Омской области,МТС,020
55,Омская область,Полиция Омской области,Мегафон,020
55,Омская область,Полиция Омской области,Скайлинк,020
55,Омская область,Полиция Омской области,Теле2,02*
55,Омская область,Скорая помощь Омской области,Билайн,030
55,Омская область,Скорая помощь Омской области,МТС,030
55,Омская область,Скорая помощь Омской области,Мегафон,030
55,Омская область,Скорая помощь Омской области,Скайлинк,030
55,Омская область,Скорая помощь Омской области,Теле2,03*
55,Омская область,Аварийная газовая служба Омской области,Билайн,040
55,Омская область,Аварийная газовая служба Омской области,МТС,040
55,Омская область,Аварийная газовая служба Омской области,Мегафон,040
55,Омская область,Аварийная газовая служба Омской области,Скайлинк,040
55,Омская область,Аварийная газовая служба Омской области,Теле2,04*
56,Оренбургская область,Единый телефон спасения,Билайн,112
56,Оренбургская область,Единый телефон спасения,Мегафон,112
56,Оренбургская область,Единый телефон спасения,МТС,112
56,Оренбургская область,Единый телефон пожарных и спасателей,Билайн,010
56,Оренбургская область,Единый телефон пожарных и спасателей,Мегафон,
56,Оренбургская область,Единый телефон пожарных и спасателей,МТС,010101
56,Оренбургская область,Полиция,Билайн,020
56,Оренбургская область,Полиция,Мегафон,
56,Оренбургская область,Полиция,МТС,020202
56,Оренбургская область,Скорая помощь,Билайн,020
56,Оренбургская область,Скорая помощь,Мегафон,
56,Оренбургская область,Скорая помощь,МТС,030303
57,Орловская область,Единая служба спасения ,МТС,112
57,Орловская область,Единая служба спасения ,Билайн,112
57,Орловская область,Единая служба спасения ,Мегафон,112
57,Орловская область,Единая служба спасения ,Теле2,112
57,Орловская область,Единый телефон пожарных и спасателей,МТС,010
57,Орловская область,Единый телефон пожарных и спасателей,Билайн,001
57,Орловская область,Единый телефон пожарных и спасателей,Мегафон,010
57,Орловская область,Единый телефон пожарных и спасателей,Теле2,001
57,Орловская область,Полиция,МТС,020
57,Орловская область,Полиция,Билайн,002
57,Орловская область,Полиция,Мегафон,020
57,Орловская область,Полиция,Теле2,002
57,Орловская область,Скорая медицинская помощь,МТС,030
57,Орловская область,Скорая медицинская помощь,Билайн,003
57,Орловская область,Скорая медицинская помощь,Мегафон,030
57,Орловская область,Скорая медицинская помощь,Теле2,003
57,Орловская область,Аварийная газовая служба,МТС,040
57,Орловская область,Аварийная газовая служба,Билайн,004
57,Орловская область,Аварийная газовая служба,Мегафон,040
57,Орловская область,Аварийная газовая служба,Теле2,004
58,Пензенская область,Единый телефон пожарных и спасателей,Нижегородская сотовая связь,010
58,Пензенская область,Единый телефон пожарных и спасателей,Мегафон,010
58,Пензенская область,Единый телефон пожарных и спасателей,МТС,010
58,Пензенская область,Единый телефон пожарных и спасателей,Билайн,010
58,Пензенская область,Единый телефон пожарных и спасателей,Смартс,01*
58,Пензенская область,Полиция,Нижегородская сотовая связь,020
58,Пензенская область,Полиция,Мегафон,020
58,Пензенская область,Полиция,МТС,020
58,Пензенская область,Полиция,Билайн,020
58,Пензенская область,Полиция,Смартс,03*
58,Пензенская область,Скорая помощь,Нижегородская сотовая связь,030
58,Пензенская область,Скорая помощь,Мегафон,030
58,Пензенская область,Скорая помощь,МТС,030
58,Пензенская область,Скорая помощь,Билайн,030
58,Пензенская область,Скорая помощь,Смартс,04*
58,Пензенская область,Аварийная служба,Нижегородская сотовая связь,040
58,Пензенская область,Аварийная служба,Мегафон,040
58,Пензенская область,Аварийная служба,МТС,040
58,Пензенская область,Аварийная служба,Билайн,040
58,Пензенская область,Аварийная служба,Смартс,01*
60,Псковская область,Единая служба спасения в Новгородской области ,МТС,010
60,Псковская область,Единая служба спасения в Новгородской области ,Билайн,001
60,Псковская область,Единая служба спасения в Новгородской области ,Мегафон,112
60,Псковская область,Единая служба спасения в Новгородской области ,Другие,010
60,Псковская область,Пожарная служба,МТС,010
60,Псковская область,Пожарная служба,Билайн,001 1
60,Псковская область,Пожарная служба,Мегафон,112 - 1
60,Псковская область,Пожарная служба,Другие,010
60,Псковская область,Полиция,МТС,020
60,Псковская область,Полиция,Билайн,001-2
60,Псковская область,Полиция,Мегафон,001-2
60,Псковская область,Полиция,Другие,020
60,Псковская область,Скорая помощь,МТС,030
60,Псковская область,Скорая помощь,Билайн,001-3
60,Псковская область,Скорая помощь,Мегафон,112 - 3
60,Псковская область,Скорая помощь,Другие,030
60,Псковская область,Служба газа,МТС,040
60,Псковская область,Служба газа,Билайн,001-4
60,Псковская область,Служба газа,Мегафон,112 - 4
60,Псковская область,Служба газа,Другие,040
61,Ростовская область,Единая служба спасения в Ростовской области,Смартс,112
61,Ростовская область,Единая служба спасения в Ростовской области,Билайн,112
61,Ростовская область,Единая служба спасения в Ростовской области,МТС,112
61,Ростовская область,Единая служба спасения в Ростовской области,Мегафон,112
61,Ростовская область,Единый телефон пожарных и спасателей в Ростовской области,Смартс,010
61,Ростовская область,Единый телефон пожарных и спасателей в Ростовской области,Билайн,010
61,Ростовская область,Единый телефон пожарных и спасателей в Ростовской области,МТС,010
61,Ростовская область,Единый телефон пожарных и спасателей в Ростовской области,Мегафон,010
61,Ростовская область,Полиция в Ростовской области,Смартс,020
61,Ростовская область,Полиция в Ростовской области,Билайн,020
61,Ростовская область,Полиция в Ростовской области,МТС,020
61,Ростовская область,Полиция в Ростовской области,Мегафон,020
61,Ростовская область,Скорая помощь в Ростовской области,Смартс,030
61,Ростовская область,Скорая помощь в Ростовской области,Билайн,030
61,Ростовская область,Скорая помощь в Ростовской области,МТС,030
61,Ростовская область,Скорая помощь в Ростовской области,Мегафон,030
61,Ростовская область,Аварийная газовая служба в Ростовской области,Смартс,040
61,Ростовская область,Аварийная газовая служба в Ростовской области,Билайн,040
61,Ростовская область,Аварийная газовая служба в Ростовской области,МТС,040
61,Ростовская область,Аварийная газовая служба в Ростовской области,Мегафон,040
62,Рязанская область,Единый телефон пожарных и спасателей в Рязанской области,МТС,112
62,Рязанская область,Единый телефон пожарных и спасателей в Рязанской области,Билайн,112
62,Рязанская область,Единый телефон пожарных и спасателей в Рязанской области,Мегафон,112
62,Рязанская область,Единый телефон пожарных и спасателей в Рязанской области,Теле2,112
62,Рязанская область,Единый телефон пожарных и спасателей в Рязанской области,МТС,011
62,Рязанская область,Единый телефон пожарных и спасателей в Рязанской области,Билайн,001
62,Рязанская область,Единый телефон пожарных и спасателей в Рязанской области,Мегафон,010
62,Рязанская область,Единый телефон пожарных и спасателей в Рязанской области,Теле2,01*
62,Рязанская область,Полиция в Рязанской области,МТС,022
62,Рязанская область,Полиция в Рязанской области,Билайн,002
62,Рязанская область,Полиция в Рязанской области,Мегафон,020
62,Рязанская область,Полиция в Рязанской области,Теле2,02*
62,Рязанская область,Скорая помощь в Рязанской области,МТС,033
62,Рязанская область,Скорая помощь в Рязанской области,Билайн,003
62,Рязанская область,Скорая помощь в Рязанской области,Мегафон,030
62,Рязанская область,Скорая помощь в Рязанской области,Теле2,03*
62,Рязанская область,Аварийная газовая служба в Рязанской области,МТС,044
62,Рязанская область,Аварийная газовая служба в Рязанской области,Билайн,004
62,Рязанская область,Аварийная газовая служба в Рязанской области,Мегафон,040
62,Рязанская область,Аварийная газовая служба в Рязанской области,Теле2,04*
63,Самарская область,Единый телефон спасения,Смартс,112
63,Самарская область,Единый телефон спасения,Билайн,112
63,Самарская область,Единый телефон спасения,МТС,112
63,Самарская область,Единый телефон спасения,Мегафон,112
63,Самарская область,Единый телефон пожарных и спасателей в Самарской области,Смартс,010
63,Самарская область,Единый телефон пожарных и спасателей в Самарской области,Билайн,010
63,Самарская область,Единый телефон пожарных и спасателей в Самарской области,МТС,010
63,Самарская область,Единый телефон пожарных и спасателей в Самарской области,Мегафон,010
63,Самарская область,Полиция,Смартс,020
63,Самарская область,Полиция,Билайн,020
63,Самарская область,Полиция,МТС,020
63,Самарская область,Полиция,Мегафон,020
63,Самарская область,Скорая помощь,Смартс,030
63,Самарская область,Скорая помощь,Билайн,030
63,Самарская область,Скорая помощь,МТС,030
63,Самарская область,Скорая помощь,Мегафон,030
64,Саратовская область,Единый телефон спасения ,Другие,112
64,Саратовская область,Единый телефон спасения ,Билайн,112
64,Саратовская область,Единый телефон спасения ,МТС,112
64,Саратовская область,Единый телефон спасения ,Мегафон,112
64,Саратовская область,Полиция,Другие,002 или 022
64,Саратовская область,Полиция,Билайн,020
64,Саратовская область,Полиция,МТС,020
64,Саратовская область,Полиция,Мегафон,020
64,Саратовская область,Скорая помощь,Другие,003 или 033
64,Саратовская область,Скорая помощь,Билайн,03*
64,Саратовская область,Скорая помощь,МТС,030
64,Саратовская область,Скорая помощь,Мегафон,030
64,Саратовская область,Аварийная газовая служба,Другие,004 или 044
64,Саратовская область,Аварийная газовая служба,Билайн,04*
64,Саратовская область,Аварийная газовая служба,МТС,040
64,Саратовская область,Аварийная газовая служба,Мегафон,040
65,Сахалинская область,Единая служба спасения,Билайн,112
65,Сахалинская область,Единая служба спасения,Мегафон,112
65,Сахалинская область,Единая служба спасения,МТС,112
65,Сахалинская область,Единый телефон пожарных и спасателей,Билайн,001
65,Сахалинская область,Единый телефон пожарных и спасателей,Мегафон,010
65,Сахалинская область,Единый телефон пожарных и спасателей,МТС,010
65,Сахалинская область,Полиция,Билайн,002
65,Сахалинская область,Полиция,Мегафон,020
65,Сахалинская область,Полиция,МТС,020
65,Сахалинская область,Скорая медицинская помощь,Билайн,003
65,Сахалинская область,Скорая медицинская помощь,Мегафон,030
65,Сахалинская область,Скорая медицинская помощь,МТС,030
65,Сахалинская область,Аварийная газовая служба,Билайн,004
65,Сахалинская область,Аварийная газовая служба,Мегафон,040
65,Сахалинская область,Аварийная газовая служба,МТС,040
66,Свердловская область,МЧС России по Свердловской области,Другие,"010, 901"
66,Свердловская область,МЧС России по Свердловской области,Билайн,001
66,Свердловская область,МЧС России по Свердловской области,МТС,010
66,Свердловская область,МЧС России по Свердловской области,Мегафон,010
66,Свердловская область,Полиция в Свердловской области,Другие,"020, 902"
66,Свердловская область,Полиция в Свердловской области,Билайн,002
66,Свердловская область,Полиция в Свердловской области,МТС,020
66,Свердловская область,Полиция в Свердловской области,Мегафон,020
66,Свердловская область,Скорая помощь в Свердловской области,Другие,"030, 903"
66,Свердловская область,Скорая помощь в Свердловской области,Билайн,003
66,Свердловская область,Скорая помощь в Свердловской области,МТС,030
66,Свердловская область,Скорая помощь в Свердловской области,Мегафон,030
66,Свердловская область,Газовая служба в Свердловской области,Другие,"040, 904"
66,Свердловская область,Газовая служба в Свердловской области,Билайн,004
66,Свердловская область,Газовая служба в Свердловской области,МТС,040
66,Свердловская область,Газовая служба в Свердловской области,Мегафон,040
67,Смоленская область,Единая служба спасения в Костромской области,МТС,112
67,Смоленская область,Единая служба спасения в Костромской области,Билайн,112
67,Смоленская область,Единая служба спасения в Костромской области,Мегафон,112
67,Смоленская область,Единая служба спасения в Костромской области,Другие,112
